date,tnh_flow_{t-11},tnh_flow_{t-10},tnh_flow_{t-9},tnh_flow_{t-8},tnh_flow_{t-7},tnh_flow_{t-6},tnh_flow_{t-5},tnh_flow_{t-4},tnh_flow_{t-3},tnh_flow_{t-2},tnh_flow_{t-1},tnh_flow_{t},tnh_flow_{t+1},flow_{t+1}
1997-03-31,207.9973118,331.01851851851853,557.0489844683393,787.8086419753088,650.0149342891278,713.8590203106332,645.8333333333333,595.1314217443249,355.0154320987654,178.01672640382318,131.0110513739546,118.01421957671958,201.0155316606929,270.98267622461174
1997-04-30,331.01851851851853,557.0489844683393,787.8086419753088,650.0149342891278,713.8590203106332,645.8333333333333,595.1314217443249,355.0154320987654,178.01672640382318,131.0110513739546,118.01421957671958,201.0155316606929,284.99228395061726,352.0061728395062
1997-05-31,557.0489844683393,787.8086419753088,650.0149342891278,713.8590203106332,645.8333333333333,595.1314217443249,355.0154320987654,178.01672640382318,131.0110513739546,118.01421957671958,201.0155316606929,284.99228395061726,804.9581839904421,471.9235364396655
1997-06-30,787.8086419753088,650.0149342891278,713.8590203106332,645.8333333333333,595.1314217443249,355.0154320987654,178.01672640382318,131.0110513739546,118.01421957671958,201.0155316606929,284.99228395061726,804.9581839904421,721.8364197530864,655.8641975308642
1997-07-31,650.0149342891278,713.8590203106332,645.8333333333333,595.1314217443249,355.0154320987654,178.01672640382318,131.0110513739546,118.01421957671958,201.0155316606929,284.99228395061726,804.9581839904421,721.8364197530864,809.8118279569892,521.9534050179211
1997-08-31,713.8590203106332,645.8333333333333,595.1314217443249,355.0154320987654,178.01672640382318,131.0110513739546,118.01421957671958,201.0155316606929,284.99228395061726,804.9581839904421,721.8364197530864,809.8118279569892,642.1744324970132,355.9961170848268
1997-09-30,645.8333333333333,595.1314217443249,355.0154320987654,178.01672640382318,131.0110513739546,118.01421957671958,201.0155316606929,284.99228395061726,804.9581839904421,721.8364197530864,809.8118279569892,642.1744324970132,498.8425925925926,452.1604938271605
1997-10-31,595.1314217443249,355.0154320987654,178.01672640382318,131.0110513739546,118.01421957671958,201.0155316606929,284.99228395061726,804.9581839904421,721.8364197530864,809.8118279569892,642.1744324970132,498.8425925925926,483.1242532855436,570.8632019
1997-11-30,355.0154320987654,178.01672640382318,131.0110513739546,118.01421957671958,201.0155316606929,284.99228395061726,804.9581839904421,721.8364197530864,809.8118279569892,642.1744324970132,498.8425925925926,483.1242532855436,318.0169753,576.0030864197531
1997-12-31,178.01672640382318,131.0110513739546,118.01421957671958,201.0155316606929,284.99228395061726,804.9581839904421,721.8364197530864,809.8118279569892,642.1744324970132,498.8425925925926,483.1242532855436,318.0169753,173.01373954599762,423.0137395459976
1998-01-31,131.0110513739546,118.01421957671958,201.0155316606929,284.99228395061726,804.9581839904421,721.8364197530864,809.8118279569892,642.1744324970132,498.8425925925926,483.1242532855436,318.0169753,173.01373954599762,137.90322580645162,393.14516129032256
1998-02-28,118.01421957671958,201.0155316606929,284.99228395061726,804.9581839904421,721.8364197530864,809.8118279569892,642.1744324970132,498.8425925925926,483.1242532855436,318.0169753,173.01373954599762,137.90322580645162,143.14285714285714,343.99801587301585
1998-03-31,201.0155316606929,284.99228395061726,804.9581839904421,721.8364197530864,809.8118279569892,642.1744324970132,498.8425925925926,483.1242532855436,318.0169753,173.01373954599762,137.90322580645162,143.14285714285714,181.2903225806452,345.99014336917566
1998-04-30,284.99228395061726,804.9581839904421,721.8364197530864,809.8118279569892,642.1744324970132,498.8425925925926,483.1242532855436,318.0169753,173.01373954599762,137.90322580645162,143.14285714285714,181.2903225806452,402.6,342.0138888888889
1998-05-31,804.9581839904421,721.8364197530864,809.8118279569892,642.1744324970132,498.8425925925926,483.1242532855436,318.0169753,173.01373954599762,137.90322580645162,143.14285714285714,181.2903225806452,402.6,579.1935483870968,399.1188769414576
1998-06-30,721.8364197530864,809.8118279569892,642.1744324970132,498.8425925925926,483.1242532855436,318.0169753,173.01373954599762,137.90322580645162,143.14285714285714,181.2903225806452,402.6,579.1935483870968,539.0,604.9382716049382
1998-07-31,809.8118279569892,642.1744324970132,498.8425925925926,483.1242532855436,318.0169753,173.01373954599762,137.90322580645162,143.14285714285714,181.2903225806452,402.6,579.1935483870968,539.0,1039.741935483871,440.9348864994026
1998-08-31,642.1744324970132,498.8425925925926,483.1242532855436,318.0169753,173.01373954599762,137.90322580645162,143.14285714285714,181.2903225806452,402.6,579.1935483870968,539.0,1039.741935483871,1189.9354838709678,445.0418160095579
1998-09-30,498.8425925925926,483.1242532855436,318.0169753,173.01373954599762,137.90322580645162,143.14285714285714,181.2903225806452,402.6,579.1935483870968,539.0,1039.741935483871,1189.9354838709678,1188.0,513.8888888888889
1998-10-31,483.1242532855436,318.0169753,173.01373954599762,137.90322580645162,143.14285714285714,181.2903225806452,402.6,579.1935483870968,539.0,1039.741935483871,1189.9354838709678,1188.0,847.0,524.9402628434887
1998-11-30,318.0169753,173.01373954599762,137.90322580645162,143.14285714285714,181.2903225806452,402.6,579.1935483870968,539.0,1039.741935483871,1189.9354838709678,1188.0,847.0,458.0,503.0864197530864
1998-12-31,173.01373954599762,137.90322580645162,143.14285714285714,181.2903225806452,402.6,579.1935483870968,539.0,1039.741935483871,1189.9354838709678,1188.0,847.0,458.0,225.3548387096774,514.8596176821983
