date,flow,R-LSTM
2018-09-30,1999.0666666666664,2106.3933
2018-10-31,1327.225806451613,1454.9108
2018-11-30,735.7,741.9793
2018-12-31,668.8064516129032,382.49026
2019-01-31,471.8387096774193,274.28125
2019-02-28,426.75,268.01547
2019-03-31,481.8064516129031,296.52744
2019-04-30,670.4666666666667,543.26355
2019-05-31,884.1290322580644,820.1305
2019-06-30,1016.3000000000001,1675.9458
2019-07-31,1247.9354838709678,2253.404
2019-08-31,1214.9032258064517,1571.0809
2019-09-30,1999.0666666666664,1775.1411
2019-10-31,1327.225806451613,1402.0363
2019-11-30,735.7,767.16833
2019-12-31,668.8064516129032,364.91382
