date,flow_{t+1},CER-CNN
2018-04-30,645.2666666666667,437.59854
2018-05-31,843.290322580645,871.45685
2018-06-30,974.5666666666667,1222.7633
2018-07-31,1152.483870967742,2104.34
2018-08-31,1005.9354838709676,1243.5791
2018-09-30,1700.6333333333332,1862.454
2018-10-31,1071.6129032258063,1546.048
2018-11-30,566.3666666666667,712.3086
2018-12-31,548.8709677419355,375.05023
2019-01-31,438.94,251.31927
2019-02-28,405.35999999999996,248.67816
2019-03-31,447.71,300.1265
2019-04-30,645.27,566.3334
2019-05-31,843.2899999999998,989.59503
2019-06-30,974.57,1786.8491
2019-07-31,1152.48,2000.151
2019-08-31,1005.94,1481.7063
2019-09-30,1700.63,1952.2808
2019-10-31,1071.61,1614.5695
2019-11-30,566.37,703.1969
2019-12-31,548.87,343.3643
