date,flow_{t+1},CER-CNN
2018-07-31,1247.9354838709678,2058.2063
2018-08-31,1214.9032258064517,1304.3429
2018-09-30,1999.0666666666664,2095.3965
2018-10-31,1327.225806451613,1603.1395
2018-11-30,735.7,724.6032
2018-12-31,668.8064516129032,370.61688
2019-01-31,471.8387096774193,263.13843
2019-02-28,426.75,252.79688
2019-03-31,481.8064516129031,303.70068
2019-04-30,670.4666666666667,458.7196
2019-05-31,884.1290322580644,961.8178
2019-06-30,1016.3000000000001,1387.3496
2019-07-31,1247.9354838709678,2073.0173
2019-08-31,1214.9032258064517,1574.1461
2019-09-30,1999.0666666666664,1915.2026
2019-10-31,1327.225806451613,1600.39
2019-11-30,735.7,647.663
2019-12-31,668.8064516129032,347.1745
