date,flow,CER-BiLSTM
2018-06-30,974.5666666666668,1101.6133
2018-07-31,1152.483870967742,2264.3289
2018-08-31,1005.9354838709675,1326.9486
2018-09-30,1700.6333333333334,2045.5659
2018-10-31,1071.6129032258063,1465.8187
2018-11-30,566.3666666666667,731.57635
2018-12-31,548.8709677419355,365.63345
2019-01-31,438.94,271.55154
2019-02-28,405.36,280.45206
2019-03-31,447.71,304.83112
2019-04-30,645.27,542.96826
2019-05-31,843.2900000000001,811.8695
2019-06-30,974.5700000000002,1702.7234
2019-07-31,1152.48,2139.9043
2019-08-31,1005.9400000000002,1514.147
2019-09-30,1700.63,1771.0023
2019-10-31,1071.61,1435.4133
2019-11-30,566.37,756.9083
2019-12-31,548.87,353.4247
