date,flow,CER-BiLSTM
2009-07-31,618.0645161290323,1703.6268
2009-08-31,665.9677419354839,1667.112
2009-09-30,635.3666666666667,1669.4103
2009-10-31,602.8709677419355,1323.7278
2009-11-30,666.1333333333334,734.67865
2009-12-31,545.7096774193549,363.27066
2010-01-31,506.38709677419365,228.33406
2010-02-28,444.3214285714286,244.22488
2010-03-31,500.7419355,298.54044
2010-04-30,838.0,341.4209
2010-05-31,906.2903225806452,425.2216
2010-06-30,910.2,1037.4995
2010-07-31,1045.6129032258063,2201.7483
2010-08-31,1101.8064516129032,1123.8385
2010-09-30,880.3,792.5665
2010-10-31,568.5483870967741,683.2737
2010-11-30,539.6333333333333,469.61084
2010-12-31,595.2258064516129,231.84337
2011-01-31,558.2580645,193.50237
2011-02-28,340.2142857142857,169.56801
2011-03-31,583.5806451612904,220.73521
2011-04-30,819.2666666666667,371.9801
2011-05-31,845.2580645,461.54193
2011-06-30,728.5,1164.8771
2011-07-31,696.5483870967741,1622.2584
2011-08-31,659.8709677419355,1018.77747
2011-09-30,648.3333333333334,1018.52405
2011-10-31,578.0967741935484,1113.5385
2011-11-30,564.0333333333333,639.1091
2011-12-31,580.2580645,322.0505
2012-01-31,511.35483870967744,228.98299
2012-02-29,468.7241379310345,228.00116
2012-03-31,459.1290322580645,288.39606
2012-04-30,605.6333333333333,462.4548
2012-05-31,856.0645161290323,806.69855
2012-06-30,852.9666666666667,1058.1792
2012-07-31,1100.741935483871,2532.9888
2012-08-31,1644.1935483870968,2303.5303
2012-09-30,956.6333333333333,1179.309
2012-10-31,862.483871,910.60004
2012-11-30,718.1600000000001,511.71307
2012-12-31,558.4516129032259,263.8727
2013-01-31,614.9451612964754,242.0194
2013-02-28,510.9642857142858,252.14626
2013-03-31,616.483871,316.34708
2013-04-30,789.9,323.9565
2013-05-31,878.8064516129032,643.107
2013-06-30,846.6666666666666,946.15826
2013-07-31,744.483871,1620.153
2013-08-31,847.4516129032259,1357.4546
2013-09-30,746.2333333333333,807.9884
2013-10-31,619.2258064516129,699.3698
2013-11-30,716.3,396.20728
2013-12-31,571.6774193548387,207.81512
2014-01-31,597.5806451612904,176.90555
2014-02-28,501.9285714285714,177.36354
2014-03-31,561.1290322580645,238.10191
2014-04-30,497.953333346049,333.6665
