YQ,natural_flow,VIF_MLR,VIF_LSTM,VIF_LSTM_MLR,VIF_XGB,VIF_BILSTM,VIF_CNN,CER-XGB,CER-LSTM,CER-BILSTM,CER-CNN,CER-MLR,CER-BiLSTM
2001-4,245,184.2998629306072,160.5077566666667,183.8098831332351,185.6819866666667,163.78732,205.1911633333333,185.6819866666667,160.50775666666667,163.78732,205.19116333333332,184.29986293060713,163.78732
2002-1,411,284.0307029828658,277.4015866666667,257.2997302651784,268.0845333333333,253.1163933333333,396.6534166666667,268.08453333333335,277.4015866666667,253.1163933333333,396.6534166666667,284.0307029828658,253.11639333333335
2002-2,870,762.6230892236027,733.4636999999999,726.11373,786.70784,740.9737,911.93717,786.70784,733.4636999999999,740.9737,911.93717,762.6230892236027,740.9737
2002-3,632,380.9809410550835,363.6552266666667,339.8032866666667,410.3756466666667,373.7765633333333,616.8509566666667,410.3756466666667,363.6552266666667,373.7765633333333,616.8509566666667,380.9809410550835,373.77656333333334
2002-4,237,185.82808526486176,165.88564666666664,176.46351017303496,199.0275366666667,166.15757,229.60679,199.0275366666667,165.88564666666664,166.15757,229.60679000000002,185.82808526486178,166.15757
2003-1,530,291.74970789515424,275.54814,261.32799200401047,282.40462333333335,260.08008333333333,346.2883566666667,282.40462333333335,275.54814,260.08008333333333,346.2883566666667,291.74970789515424,260.08008333333333
2003-2,1120,909.5993789938832,855.4294100000001,863.61019,967.8500666666667,851.2358899999999,961.94238,967.8500666666667,855.4294100000001,851.2358899999999,961.94238,909.5993789938833,851.2358899999999
2003-3,830,1085.0714323086384,1089.0326466666668,1030.4549133333333,1034.808723333333,1055.5415666666668,1239.6916,1034.8087233333333,1089.0326466666668,1055.5415666666668,1239.6915999999999,1085.0714323086384,1055.5415666666668
2003-4,305,223.0309410851698,200.3354566666667,220.47446419318464,207.96802,194.84106666666665,248.0459133333333,207.96802,200.3354566666667,194.84106666666665,248.04591333333335,223.03094108516981,194.84106666666665
2004-1,450,283.09067781523794,271.67528666666664,255.85563423158248,285.9493433333334,269.39722333333333,375.9549833333333,285.9493433333334,271.67528666666664,269.39722333333333,375.9549833333333,283.09067781523794,269.39722333333333
2004-2,960,826.3829335979468,777.8638299999999,782.9619733333334,816.0696466666667,777.2469766666667,880.52603,816.0696466666667,777.8638299999999,777.2469766666667,880.52603,826.3829335979468,777.2469766666667
2004-3,701,900.6025475053966,892.1238366666666,869.92661,836.0403266666667,858.7828566666667,1045.0257,836.0403266666667,892.1238366666666,858.7828566666667,1045.0257,900.6025475053966,858.7828566666667
2004-4,263,255.1725057160561,223.15258333333333,234.17861769192203,237.5664966666667,212.9336233333333,263.95082,237.56649666666667,223.15258333333335,212.9336233333333,263.95081999999996,255.1725057160561,212.93362333333334
2005-1,728,418.1796065266406,407.0877066666667,388.1074587128895,402.6170133333333,389.53649666666666,459.66875,402.6170133333333,407.0877066666667,389.53649666666666,459.66875,418.1796065266406,389.53649666666666
2005-2,1550,1538.8188603695442,1489.785466666667,1481.53445,1513.3410333333334,1464.2268333333334,1522.5182466666663,1513.3410333333334,1489.785466666667,1464.2268333333334,1522.5182466666665,1538.8188603695442,1464.2268333333334
2005-3,1142,1346.9725586960285,1336.3537333333334,1321.64969,1287.7201333333337,1312.8799333333334,1127.5994333333335,1287.7201333333335,1336.3537333333334,1312.8799333333334,1127.5994333333335,1346.9725586960283,1312.8799333333334
