date,flow_{t+1},R-CNN
2018-09-30,1999.0666666666664,2071.96
2018-10-31,1327.225806451613,1482.6359
2018-11-30,735.7,714.1744
2018-12-31,668.8064516129032,332.08115
2019-01-31,471.8387096774193,252.8187
2019-02-28,426.75,255.87753
2019-03-31,481.8064516129031,275.8617
2019-04-30,670.4666666666667,485.78534
2019-05-31,884.1290322580644,806.79517
2019-06-30,1016.3000000000001,1734.0228
2019-07-31,1247.9354838709678,2146.3108
2019-08-31,1214.9032258064517,1592.2333
2019-09-30,1999.0666666666664,1823.1187
2019-10-31,1327.225806451613,1405.7866
2019-11-30,735.7,739.0974
2019-12-31,668.8064516129032,322.10565
